Subject,number,title,crn,credits,capacity,availability,days,startTime,endTime,instructor
STAT,211,PRIN OF STATISTICS I,16977,3,97,27,TR,11:10 am,12:25 pm,Mikyoung Jun (P)
STAT,211,PRIN OF STATISTICS I,19381,3,104,0,MWF,12:40 pm,01:30 pm,Fred Dahm (P)
STAT,211,PRIN OF STATISTICS I,22465,3,97,67,TR,03:55 pm,05:10 pm,TBA
STAT,211,PRIN OF STATISTICS I,23895,3,60,0,MWF,09:10 am,10:00 am,Lloyd Hatfield (P)
STAT,212,PRIN OF STATISTICS II,12765,3,120,67,MW,04:10 pm,05:25 pm,Mohsen Pourahmadi (P)
STAT,301,INTRO TO BIOMETRY,12766,3,97,7,MWF,01:50 pm,02:40 pm,Suhasini Subbarao (P)
STAT,302,STATISTICAL METHODS,12767,3,97,0,MWF,09:10 am,10:00 am,Hwachi C. Liang (P)
STAT,302,STATISTICAL METHODS,12768,3,120,0,MWF,12:40 pm,01:30 pm,Elizabeth Y. Kolodziej (P)
STAT,302,STATISTICAL METHODS,12769,3,97,0,MWF,03:00 pm,03:50 pm,Hwachi C. Liang (P)
STAT,302,STATISTICAL METHODS,12770,3,97,2,MWF,12:40 pm,01:30 pm,Hwachi C. Liang (P)
STAT,302,STATISTICAL METHODS,12771,3,100,1,MW,04:10 pm,05:25 pm,TBA
STAT,302,STATISTICAL METHODS,12772,3,120,0,TR,02:20 pm,03:35 pm,Howard Newton (P)
STAT,302,STATISTICAL METHODS,12773,3,120,0,MWF,01:50 pm,02:40 pm,Elizabeth Y. Kolodziej (P)
STAT,302,STATISTICAL METHODS,12774,3,60,0,MWF,01:50 pm,02:40 pm,Thomas Wehrly (P)
STAT,302,STATISTICAL METHODS,22463,3,97,0,TR,02:20 pm,03:35 pm,Samiran Sinha (P)
STAT,302,STATISTICAL METHODS,27176,3,97,0,MWF,10:20 am,11:10 am,Elizabeth Y. Kolodziej (P)
STAT,302,STATISTICAL METHODS,27177,3,97,0,MWF,08:00 am,08:50 am,TBA
STAT,303,STATISTICAL METHODS,12775,3,97,1,TR,08:00 am,09:15 am,TBA
STAT,303,STATISTICAL METHODS,12776,3,60,0,MWF,12:40 pm,01:30 pm,Julie A. Hagen (P)
STAT,303,STATISTICAL METHODS,12777,3,60,0,MWF,03:00 pm,03:50 pm,TBA
STAT,303,STATISTICAL METHODS,23896,3,230,92,MWF,03:00 pm,03:50 pm,Julie A. Hagen (P)
STAT,407,PRINCIPLES SAMPLE SURV,13311,3,45,8,TR,03:55 pm,05:10 pm,Suojin Wang (P)
STAT,414,MATH STATISTICS I,12778,3,30,0,MWF,09:10 am,10:00 am,Daren Cline (P)
STAT,491,RESEARCH,28615,4-Jan,5,4,,TBA,TBA,Alan Dabney (P)
STAT,601,STATISTICAL ANALYSIS,12779,4,45,17,MWF,12:40 pm,01:30 pm,Daren Cline (P)
STAT,601,STATISTICAL ANALYSIS,12779,4,45,17,T,12:45 pm,01:35 pm,TBA
STAT,604,STATISTICAL COMPUTATIONS,12780,3,30,0,TR,05:30 pm,06:45 pm,Faron D. Kincheloe (P)
STAT,604,STATISTICAL COMPUTATIONS,13943,3,38,0,WEB,05:30 pm,06:45 pm,Faron D. Kincheloe (P)
STAT,605,ADV STAT COMPUTATION,27528,3,20,6,TR,11:10 am,12:25 pm,Samiran Sinha (P)
STAT,607,SAMPLING,12781,3,15,13,TR,11:10 am,12:25 pm,Suojin Wang (P)
STAT,607,SAMPLING,13944,3,50,19,WEB,06:00 pm,07:00 pm,Suojin Wang (P)
STAT,610,DISTRIBUTION THEORY,12782,3,45,32,TR,02:20 pm,03:35 pm,Huiyan Sang (P)
STAT,610,DISTRIBUTION THEORY,12783,3,45,28,TR,09:35 am,10:50 am,Anirban Bhattacharya (P)
STAT,612,THRY OF LINEAR MODELS,12784,3,20,13,TR,11:10 am,12:25 pm,Raymond Carroll (P)
STAT,614,PROBABILITY FOR STAT,12785,3,20,11,MWF,03:00 pm,03:50 pm,Xianyang Zhang (P)
STAT,616,STAT ASPECTS OF MACH LEARN I,23899,3,20,-1,TR,12:45 pm,02:00 pm,Anirban Bhattacharya (P)
STAT,630,OVERVIEW OF MATH STAT,17220,3,45,36,MWF,10:20 am,11:10 am,Thomas Wehrly (P)
STAT,630,OVERVIEW OF MATH STAT,13945,3,50,36,WEB,05:00 pm,06:00 pm,Thomas Wehrly (P)
STAT,636,APPLIED MULTIVARIATE ANLY,12787,3,40,20,MWF,03:00 pm,03:50 pm,Alan Dabney (P)
STAT,636,APPLIED MULTIVARIATE ANLY,13946,3,50,12,WEB,06:00 pm,07:00 pm,Alan Dabney (P)
STAT,638,APPLIED BAYES METHODS,21364,3,20,2,MWF,01:50 pm,02:40 pm,Jeffrey Hart (P)
STAT,638,APPLIED BAYES METHODS,21366,3,50,28,WEB,06:30 pm,07:30 pm,Jeffrey Hart (P)
STAT,641,METHODS OF STAT I,12788,3,40,32,MWF,11:30 am,12:20 pm,Michael Longnecker (P)
STAT,641,METHODS OF STAT I,13947,3,60,27,WEB,05:00 pm,06:00 pm,Michael Longnecker (P)
STAT,645,APPL BIOSTAT & DATA ANLY,13877,3,25,18,MWF,12:40 pm,01:30 pm,Alan Dabney (P)
STAT,645,APPL BIOSTAT & DATA ANLY,13970,3,50,38,WEB,07:00 pm,08:00 pm,Alan Dabney (P)
STAT,647,SPATIAL STATISTICS,12789,3,35,23,TR,02:20 pm,03:35 pm,Mikyoung Jun (P)
STAT,647,SPATIAL STATISTICS,27178,3,50,39,WEB,06:00 pm,07:00 pm,Mikyoung Jun (P)
STAT,648,APPLIED STAT & DATA ANALYS,13274,3,20,17,TR,02:20 pm,03:35 pm,Lan Zhou (P)
STAT,651,STAT IN RESEARCH I,12790,3,60,22,TR,08:00 am,09:15 am,Clifford Spiegelman (P)
STAT,651,STAT IN RESEARCH I,12791,3,60,0,TR,09:35 am,10:50 am,Clifford Spiegelman (P)
STAT,651,STAT IN RESEARCH I,23901,3,0,0,MWF,08:00 am,08:50 am,TBA
STAT,651,STAT IN RESEARCH I,16978,3,45,11,WEB,05:00 pm,06:15 pm,Derya G. Akleman (P)
STAT,651,STAT IN RESEARCH I,13948,3,51,41,WEB,05:00 pm,06:15 pm,Derya G. Akleman (P)
STAT,652,STAT IN RESEARCH II,13876,3,45,21,MWF,01:50 pm,02:40 pm,Derya G. Akleman (P)
STAT,652,STAT IN RESEARCH II,16979,3,45,28,WEB,05:00 pm,06:15 pm,Derya G. Akleman (P)
STAT,652,STAT IN RESEARCH II,13949,3,40,29,WEB,05:00 pm,06:15 pm,Derya G. Akleman (P)
STAT,673,TIME SERIES ANLYS I,27179,3,20,0,MWF,10:20 am,11:10 am,Suhasini Subbarao (P)
STAT,681,SEMINAR,13878,1,60,57,F,11:30 am,12:20 pm,Xianyang Zhang (P)
STAT,684,PROFESSIONAL INTERNSHP,13879,3-Jan,20,18,M,04:00 pm,05:00 pm,Edward R. Jones (P)
STAT,685,DIRECTED STUDIES,27180,6-Jan,0,0,,TBA,TBA,TBA
STAT,685,DIRECTED STUDIES,26285,6-Jan,10,10,,TBA,TBA,Daren Cline (P)
STAT,685,DIRECTED STUDIES,14501,6-Jan,10,10,,TBA,TBA,Fred Dahm (P)
STAT,685,DIRECTED STUDIES,16975,6-Jan,10,10,,TBA,TBA,Mikyoung Jun (P)
STAT,685,DIRECTED STUDIES,14503,6-Jan,10,10,,TBA,TBA,Michael Longnecker (P)
STAT,685,DIRECTED STUDIES,16973,6-Jan,10,10,,TBA,TBA,Bani Mallick (P)
STAT,685,DIRECTED STUDIES,16974,6-Jan,10,10,,TBA,TBA,Clifford Spiegelman (P)
STAT,685,DIRECTED STUDIES,14500,6-Jan,10,10,,TBA,TBA,Alan Dabney (P)
STAT,685,DIRECTED STUDIES,23335,6-Jan,10,9,,TBA,TBA,Jianhua Huang (P)
STAT,685,DIRECTED STUDIES,14504,6-Jan,10,10,,TBA,TBA,Samiran Sinha (P)
STAT,685,DIRECTED STUDIES,26585,6-Jan,5,5,,TBA,TBA,Lan Zhou (P)
STAT,685,DIRECTED STUDIES,23902,6-Jan,5,5,,TBA,TBA,Edward R. Jones (P)
STAT,685,DIRECTED STUDIES:IN-AB,21377,6-Jan,19,0,T,09:01 pm,09:31 pm,Simon Sheather (P)
STAT,685,DIRECTED STUDIES,21375,6-Jan,17,0,WEB,09:01 pm,09:31 pm,Simon Sheather (P)
STAT,689,SPTP: STAT DATABASE & BIG DATA,28993,3,25,0,TR,09:35 am,10:50 am,Henrik Schmiediche (P)
STAT,691,RESEARCH,26422,23-Jan,5,5,,TBA,TBA,Matthias S. Katzfuss (P)
STAT,691,RESEARCH,14505,23-Jan,10,9,,TBA,TBA,Raymond Carroll (P)
STAT,691,RESEARCH,14554,23-Jan,10,10,,TBA,TBA,Suhasini Subbarao (P)
STAT,691,RESEARCH,26340,23-Jan,10,9,,TBA,TBA,Daren Cline (P)
STAT,691,RESEARCH,14507,23-Jan,10,10,,TBA,TBA,Fred Dahm (P)
STAT,691,RESEARCH,14509,23-Jan,10,10,,TBA,TBA,Jeffrey Hart (P)
STAT,691,RESEARCH,27181,23-Jan,0,0,,TBA,TBA,TBA
STAT,691,RESEARCH,14513,23-Jan,10,10,,TBA,TBA,Mikyoung Jun (P)
STAT,691,RESEARCH,14548,23-Jan,10,10,,TBA,TBA,Michael Longnecker (P)
STAT,691,RESEARCH,20597,23-Jan,5,4,,TBA,TBA,Valen Johnson (P)
STAT,691,RESEARCH,14550,23-Jan,10,9,,TBA,TBA,Bani Mallick (P)
STAT,691,RESEARCH,19382,23-Jan,5,5,,TBA,TBA,Clifford Spiegelman (P)
STAT,691,RESEARCH,16489,23-Jan,10,10,,TBA,TBA,TBA
STAT,691,RESEARCH,14555,23-Jan,10,10,,TBA,TBA,Thomas Wehrly (P)
STAT,691,RESEARCH,14552,23-Jan,10,10,,TBA,TBA,Mohsen Pourahmadi (P)
STAT,691,RESEARCH,14506,23-Jan,10,10,,TBA,TBA,Alan Dabney (P)
STAT,691,RESEARCH,14553,23-Jan,10,10,,TBA,TBA,Simon Sheather (P)
STAT,691,RESEARCH,14511,23-Jan,30,27,,TBA,TBA,Jianhua Huang (P)
STAT,691,RESEARCH,16976,23-Jan,10,9,,TBA,TBA,Samiran Sinha (P)
STAT,691,RESEARCH,27182,23-Jan,0,0,,TBA,TBA,TBA
STAT,691,RESEARCH,14551,23-Jan,10,9,,TBA,TBA,Ursula Mueller-Harknett (P)
STAT,691,RESEARCH,21378,23-Jan,10,10,,TBA,TBA,Huiyan Sang (P)
STAT,691,RESEARCH,26586,23-Jan,5,5,,TBA,TBA,Lan Zhou (P)
STAT,691,RESEARCH: IN-ABSENTIA,16050,23-Jan,10,10,,TBA,TBA,Michael Longnecker (P)
STLC,101,APPL OF LEARNING THEORY,12792,2,12,0,TR,09:35 am,10:25 am,Bari L. Brookins (P)
STLC,101,APPL OF LEARNING THEORY,12793,2,12,5,MW,09:10 am,10:00 am,Bari L. Brookins (P)
STLC,101,APPL OF LEARNING THEORY,20034,2,12,4,MW,03:00 pm,03:50 pm,Kathleen D. Speed (P)
STLC,101,APPL OF LEARNING THEORY,12794,2,12,2,MW,11:30 am,12:20 pm,Kathleen D. Speed (P)
STLC,101,APPL OF LEARNING THEORY,20035,2,12,2,TR,11:10 am,12:00 pm,Bari L. Brookins (P)
STLC,101,APPL OF LEARNING THEORY,12795,2,12,6,MW,12:40 pm,01:30 pm,Kathleen D. Speed (P)
STLC,101,APPL OF LEARNING THEORY,27102,2,12,7,TR,12:45 pm,01:35 pm,Morgan W. Jones (P)
SYEN,640,SYST THINKING ANALYSIS,28824,3,0,0,MW,11:45 am,01:00 pm,TBA
SYEN,643,THRY SOCIO TECH SYSTEMS,28840,3,20,20,TR,02:20 pm,03:35 pm,Mark S. Avnet (P)
TAMU,699,BAYLOR MED SCHOOL & UT,22754,12-Jan,1,1,,TBA,TBA,Karen Butler-Purry (P)
TAMU,999,GRADUATE CONTINOUS ENROLLMENT,29288,0,0,0,,TBA,TBA,TBA
TCMG,272,TECH & END USER SUPPORT,25198,3,20,-8,MWF,09:10 am,10:00 am,Benjamin L. Smith (P)
TCMG,303,UNIX SYS ADMIN PRACT,25200,4,30,0,TR,08:00 am,09:15 am,TBA
TCMG,303,UNIX SYS ADMIN PRACT,25200,4,30,0,R,09:35 am,10:50 am,TBA
TCMG,412,CONTEMP ISSUES IN TCM,25432,3,30,0,MF,01:50 pm,02:40 pm,TBA
TCMG,476,MANAGING TECH NETWORKS,25447,4,32,17,TR,11:10 am,12:25 pm,TBA
TCMG,476,MANAGING TECH NETWORKS,25447,4,32,17,R,12:45 pm,03:35 pm,TBA
TEED,425,SUPERVISED CLINICAL TEACHING,13006,12,50,42,,TBA,TBA,Kimberly B. Parish (P)
TEED,425,SPRVSD STDNT TCHNG:IN-ABSENTIA,13007,12,50,33,,TBA,TBA,Kimberly B. Parish (P)
TEED,425,SUPERVISED STDNT TCHNG: IN-AB,20057,12,0,0,,TBA,TBA,Kimberly B. Parish (P)
TEED,682,SEMINAR IN,13974,3,75,29,WEB,08:00 am,04:00 pm,Larry Kelly (P)
TEFB,273,INTRO CLTR CMTY SCTY SCH,13903,3,30,11,TR,08:00 am,09:15 am,Amy B. Ging (P)
TEFB,273,INTRO CLTR CMTY SCTY SCH,14141,3,0,-7,TR,09:35 am,10:50 am,Cynthia Ann E. Boettcher (P)
TEFB,273,INTRO CLTR CMTY SCTY SCH,20448,3,30,0,TR,12:45 pm,02:00 pm,Candice R. Ashley (P)
TEFB,273,INTRO CLTR CMTY SCTY SCH,14142,3,30,11,TR,02:20 pm,03:35 pm,Candice R. Ashley (P)
TEFB,273,INTRO CLTR CMTY SCTY SCH,12796,3,0,-1,MWF,04:10 pm,05:00 pm,Douglas A. Koebernick (P)
TEFB,273,INTRO CLTR CMTY SCTY SCH,15763,3,25,4,MW,01:50 pm,03:05 pm,Douglas A. Koebernick (P)
TEFB,273,INTRO CLTR CMTY SCTY SCH,20449,3,30,20,MW,04:10 pm,05:25 pm,Bart Taylor (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28305,3,10,0,M,08:00 am,12:00 pm,Carletta M. Jennings
TEFB,322,TCHNG & SCHOOL MOD SOC,28305,3,10,0,W,05:45 pm,08:35 pm,Carletta M. Jennings (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28306,3,10,0,M,12:00 pm,04:00 pm,Carletta M. Jennings
TEFB,322,TCHNG & SCHOOL MOD SOC,28306,3,10,0,W,05:45 pm,08:35 pm,Carletta M. Jennings (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28309,3,10,3,T,08:00 am,12:00 pm,Carletta M. Jennings
TEFB,322,TCHNG & SCHOOL MOD SOC,28309,3,10,3,W,05:45 pm,08:35 pm,Carletta M. Jennings (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28307,3,10,1,T,12:00 pm,04:00 pm,Carletta M. Jennings
TEFB,322,TCHNG & SCHOOL MOD SOC,28307,3,10,1,W,05:45 pm,08:35 pm,Carletta M. Jennings (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28308,3,10,0,W,08:00 am,12:00 pm,Carletta M. Jennings
TEFB,322,TCHNG & SCHOOL MOD SOC,28308,3,10,0,W,05:45 pm,08:35 pm,Carletta M. Jennings (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28310,3,10,1,W,12:00 pm,04:00 pm,Carletta M. Jennings
TEFB,322,TCHNG & SCHOOL MOD SOC,28310,3,10,1,W,05:45 pm,08:35 pm,Carletta M. Jennings (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28311,3,10,9,W,05:45 pm,08:35 pm,Carletta M. Jennings (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28311,3,10,9,R,08:00 am,12:00 pm,Carletta M. Jennings
TEFB,322,TCHNG & SCHOOL MOD SOC,28312,3,10,8,W,05:45 pm,08:35 pm,Carletta M. Jennings (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28312,3,10,8,R,12:00 pm,04:00 pm,Carletta M. Jennings
TEFB,322,TCHNG & SCHOOL MOD SOC,28313,3,10,2,W,05:45 pm,08:35 pm,Carletta M. Jennings (P)
TEFB,322,TCHNG & SCHOOL MOD SOC,28313,3,10,2,F,08:00 am,12:00 pm,Carletta M. Jennings
TEFB,324,TEACHING SKILLS II,28314,3,10,9,M,08:00 am,12:00 pm,Samantha M. Meister
TEFB,324,TEACHING SKILLS II,28314,3,10,9,F,01:00 pm,04:00 pm,Samantha M. Meister (P)
TEFB,324,TEACHING SKILLS II,28315,3,10,4,M,12:00 pm,04:00 pm,Samantha M. Meister
TEFB,324,TEACHING SKILLS II,28315,3,10,4,F,01:00 pm,04:00 pm,Samantha M. Meister (P)
TEFB,324,TEACHING SKILLS II,28316,3,10,7,T,08:00 am,12:00 pm,Samantha M. Meister
TEFB,324,TEACHING SKILLS II,28316,3,10,7,F,01:00 pm,04:00 pm,Samantha M. Meister (P)
TEFB,324,TEACHING SKILLS II,28317,3,10,10,T,12:00 pm,04:00 pm,Samantha M. Meister
TEFB,324,TEACHING SKILLS II,28317,3,10,10,F,01:00 pm,04:00 pm,Samantha M. Meister (P)
TEFB,324,TEACHING SKILLS II,28318,3,10,0,W,08:00 am,12:00 pm,Samantha M. Meister
TEFB,324,TEACHING SKILLS II,28318,3,10,0,R,05:45 pm,08:35 pm,Samantha M. Meister (P)
TEFB,324,TEACHING SKILLS II,28319,3,6,1,W,12:00 pm,04:00 pm,Samantha M. Meister
TEFB,324,TEACHING SKILLS II,28319,3,6,1,R,05:45 pm,08:35 pm,Samantha M. Meister (P)
TEFB,324,TEACHING SKILLS II,28320,3,7,1,R,08:00 am,12:00 pm,Samantha M. Meister
TEFB,324,TEACHING SKILLS II,28320,3,7,1,R,05:45 pm,08:35 pm,Samantha M. Meister (P)
TEFB,324,TEACHING SKILLS II,28321,3,7,-1,R,12:00 pm,04:00 pm,Samantha M. Meister
TEFB,324,TEACHING SKILLS II,28321,3,7,-1,R,05:45 pm,08:35 pm,Samantha M. Meister (P)
TEFB,324,TEACHING SKILLS II,28322,3,3,0,R,05:45 pm,08:35 pm,Samantha M. Meister (P)
TEFB,324,TEACHING SKILLS II,28322,3,3,0,F,08:00 am,12:00 pm,Samantha M. Meister
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25262,3,33,0,M,12:40 pm,03:40 pm,Linda D. Madden (P)
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25262,3,33,0,W,07:30 am,05:00 pm,Linda D. Madden
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25261,3,31,0,M,07:30 am,05:00 pm,Linda D. Madden
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25261,3,31,0,W,12:40 pm,03:40 pm,Linda D. Madden (P)
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25260,3,30,0,T,07:30 am,05:00 pm,Ashley D. Gabbard
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25260,3,30,0,R,12:45 pm,03:45 pm,Ashley D. Gabbard (P)
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25259,3,30,0,T,12:40 pm,03:40 pm,Ashley D. Gabbard (P)
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25259,3,30,0,R,07:30 am,05:00 pm,Ashley D. Gabbard
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25258,3,25,-5,M,08:00 am,11:00 am,Kristen L. Shumbera (P)
TEFB,371,DYN & MGMT MLCLTRL ENVRN,25258,3,25,-5,F,07:30 am,05:00 pm,Kristen L. Shumbera
TEFB,406,SCIENCE MID SECON SCHL,20054,3,10,8,M,08:00 am,12:00 pm,Jennifer G. Whitfield
TEFB,406,SCIENCE MID SECON SCHL,20054,3,10,8,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,406,SCIENCE MID SECON SCHL,16958,3,10,10,M,12:00 pm,04:00 pm,Jennifer G. Whitfield
TEFB,406,SCIENCE MID SECON SCHL,16958,3,10,10,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,406,SCIENCE MID SECON SCHL,16959,3,10,8,T,08:00 am,12:00 pm,Jennifer G. Whitfield
TEFB,406,SCIENCE MID SECON SCHL,16959,3,10,8,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,406,SCIENCE MID SECON SCHL,20055,3,10,10,T,12:00 pm,04:00 pm,Jennifer G. Whitfield
TEFB,406,SCIENCE MID SECON SCHL,20055,3,10,10,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,406,SCIENCE MID SECON SCHL,14446,3,10,9,W,08:00 am,12:00 pm,Jennifer G. Whitfield
TEFB,406,SCIENCE MID SECON SCHL,14446,3,10,9,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,406,SCIENCE MID SECON SCHL,14447,3,10,10,W,12:00 pm,04:00 pm,Jennifer G. Whitfield
TEFB,406,SCIENCE MID SECON SCHL,14447,3,10,10,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,406,SCIENCE MID SECON SCHL,14448,3,10,9,R,08:00 am,12:00 pm,Jennifer G. Whitfield
TEFB,406,SCIENCE MID SECON SCHL,14448,3,10,9,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,406,SCIENCE MID SECON SCHL,20056,3,10,10,R,12:00 pm,04:00 pm,Jennifer G. Whitfield
TEFB,406,SCIENCE MID SECON SCHL,20056,3,10,10,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,407,MATH IN MDDLE & SR SCH,13379,3,10,8,M,08:00 am,12:00 pm,Jennifer G. Whitfield
TEFB,407,MATH IN MDDLE & SR SCH,13379,3,10,8,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,407,MATH IN MDDLE & SR SCH,14449,3,10,6,M,12:00 pm,04:00 pm,Jennifer G. Whitfield
TEFB,407,MATH IN MDDLE & SR SCH,14449,3,10,6,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,407,MATH IN MDDLE & SR SCH,14450,3,10,8,T,08:00 am,12:00 pm,Jennifer G. Whitfield
TEFB,407,MATH IN MDDLE & SR SCH,14450,3,10,8,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,407,MATH IN MDDLE & SR SCH,14451,3,10,9,T,12:00 pm,04:00 pm,Jennifer G. Whitfield
TEFB,407,MATH IN MDDLE & SR SCH,14451,3,10,9,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,407,MATH IN MDDLE & SR SCH,14452,3,10,8,W,08:00 am,12:00 pm,Jennifer G. Whitfield
TEFB,407,MATH IN MDDLE & SR SCH,14452,3,10,8,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,407,MATH IN MDDLE & SR SCH,14453,3,10,9,W,12:00 pm,04:00 pm,Jennifer G. Whitfield
TEFB,407,MATH IN MDDLE & SR SCH,14453,3,10,9,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,407,MATH IN MDDLE & SR SCH,17709,3,10,10,R,08:00 am,12:00 pm,Jennifer G. Whitfield
TEFB,407,MATH IN MDDLE & SR SCH,17709,3,10,10,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,407,MATH IN MDDLE & SR SCH,14454,3,10,9,R,12:00 pm,04:00 pm,Jennifer G. Whitfield
TEFB,407,MATH IN MDDLE & SR SCH,14454,3,10,9,R,05:45 pm,08:35 pm,Jennifer G. Whitfield (P)
TEFB,410,SOC ST & HUM EL ED,12797,3,37,1,M,08:00 am,10:00 am,Karee Griffith (P)
TEFB,410,SOC ST & HUM EL ED,12797,3,37,1,WR,TBA,TBA,Karee Griffith
TEFB,410,SOC ST & HUM EL ED,12798,3,35,0,M,10:20 am,12:20 pm,Karee Griffith (P)
TEFB,410,SOC ST & HUM EL ED,12798,3,35,0,WR,TBA,TBA,Karee Griffith
TEFB,410,SOC ST & HUM EL ED,12799,3,35,0,MT,TBA,TBA,Kristen L. Shumbera (P)
TEFB,410,SOC ST & HUM EL ED,12799,3,35,0,R,08:00 am,10:00 am,Kristen L. Shumbera
TEFB,410,SOC ST & HUM EL ED,12800,3,35,0,MT,TBA,TBA,Kristen L. Shumbera
TEFB,410,SOC ST & HUM EL ED,12800,3,35,0,R,03:00 pm,05:00 pm,Kristen L. Shumbera (P)
TEFB,412,MATH IN ELEM SCHOOL,12801,3,37,1,M,03:00 pm,05:00 pm,Alexandra L. Foran (P)
TEFB,412,MATH IN ELEM SCHOOL,12801,3,37,1,WR,TBA,TBA,Alexandra L. Foran
TEFB,412,MATH IN ELEM SCHOOL,12802,3,35,0,M,12:40 pm,02:40 pm,Amber D. Schluens (P)
TEFB,412,MATH IN ELEM SCHOOL,12802,3,35,0,WR,TBA,TBA,Amber D. Schluens
TEFB,412,MATH IN ELEM SCHOOL,12803,3,35,0,MT,TBA,TBA,Dianne Goldsby
TEFB,412,MATH IN ELEM SCHOOL,12803,3,35,0,R,03:00 pm,05:00 pm,Dianne Goldsby (P)
TEFB,412,MATH IN ELEM SCHOOL,12804,3,35,0,MT,TBA,TBA,Kimberly B. Wright
TEFB,412,MATH IN ELEM SCHOOL,12804,3,35,0,R,12:40 pm,02:40 pm,Kimberly B. Wright (P)
TEFB,413,SCIENCE IN ELEM SCHOOL,25016,3,0,-24,M,05:45 pm,08:35 pm,Kenneth J. Fleming (P)
TEFB,413,SCIENCE IN ELEM SCHOOL,12805,3,37,1,M,12:40 pm,02:40 pm,Luke C. Lyons (P)
TEFB,413,SCIENCE IN ELEM SCHOOL,12805,3,37,1,WR,TBA,TBA,Luke C. Lyons
TEFB,413,SCIENCE IN ELEM SCHOOL,12806,3,35,0,M,03:00 pm,05:00 pm,Luke C. Lyons (P)
TEFB,413,SCIENCE IN ELEM SCHOOL,12806,3,35,0,WR,TBA,TBA,Luke C. Lyons
TEFB,413,SCIENCE IN ELEM SCHOOL,12807,3,35,0,MT,TBA,TBA,Julie A. Singleton
TEFB,413,SCIENCE IN ELEM SCHOOL,12807,3,35,0,R,10:20 am,12:20 pm,Julie A. Singleton (P)
TEFB,413,SCIENCE IN ELEM SCHOOL,12808,3,35,0,MT,TBA,TBA,TBA
TEFB,413,SCIENCE IN ELEM SCHOOL,12808,3,35,0,R,08:00 am,10:00 am,TBA
TEFB,426,SUPERVISED CLINICAL TEACHING,13024,6,50,29,,TBA,TBA,Kimberly B. Parish (P)
TEFB,426,SPRVSD STDNT TCHNG:IN-ABSENTIA,12809,6,50,15,,TBA,TBA,Kimberly B. Parish (P)
TEFB,426,SUPERVISED STUDENT TCHNG:IN-AB,20001,6,0,0,,TBA,TBA,Kimberly B. Parish (P)
TEFB,429,SUPERVISED CLINICAL TEACHING,19222,9,25,25,,TBA,TBA,Kimberly B. Parish (P)
TEFB,429,SPRVSD STDNT TCHNG:IN-ABSENTIA,13429,9,25,25,,TBA,TBA,Kimberly B. Parish (P)
THAR,101,INTRO WEST THEATRE DRAMA,27476,3,99,0,MWF,11:30 am,12:20 pm,Anne Quackenbush Ammons (P)
THAR,110,ACTING I FUNDAMENTALS,29155,3,20,18,TR,12:45 pm,02:00 pm,Elise M. Samas (P)
THAR,135,THEATRE TECHNOLOGY I,12812,3,0,0,MWF,08:00 am,08:50 am,Justin A. Miller (P)
THAR,135,THEATRE TECHNOLOGY I,12812,3,0,0,M,09:10 am,11:10 am,Justin A. Miller
THAR,156,DRESS CULTURE & SOCIETY,26088,3,0,-1,MWF,01:50 pm,02:40 pm,Rayna M. Dexter (P)
THAR,201,INTRO TO WORLD THEATRE,27478,3,248,0,MWF,09:10 am,10:00 am,TBA
