Room, startTime, endTime , days, capacity
BLOC 126, 03:00 pm, 03:50 pm, M,0
BLOC 126, 09:35 am, 10:50 am, TR,0
BLOC 126, 03:00 pm, 03:50 pm, W,0
BLOC 122, 04:10 pm, 05:00 pm, M,0
BLOC 122, 09:35 am, 10:50 am, TR,0
BLOC 122, 04:10 pm, 05:00 pm, W,0
BLOC 122, 07:30 pm, 09:30 pm, R,0
BLOC 122, 07:30 pm, 09:30 pm, T,0
BLOC 122, 05:45 pm, 06:35 pm, M,0
BLOC 122, 05:45 pm, 06:35 pm, W,0
HELD 113, 10:20 am, 11:10 am, MWF,0
BLOC 123, 01:50 pm, 02:40 pm, M,20
BLOC 123, 12:45 pm, 02:00 pm, TR,20
BLOC 123, 01:50 pm, 02:40 pm, W,20
BLOC 123, 03:00 pm, 03:50 pm, M,20
BLOC 123, 03:00 pm, 03:50 pm, W,20
BLOC 126, 04:10 pm, 05:00 pm, M,35
BLOC 126, 12:45 pm, 02:00 pm, TR,35
BLOC 126, 04:10 pm, 05:00 pm, W,35
BLOC 126, 07:30 pm, 09:30 pm, R,35
BLOC 126, 07:30 pm, 09:30 pm, T,35
HELD 107, 12:40 pm, 01:30 pm, MWF,0
HELD 107, 12:45 pm, 01:35 pm, T,0
HELD 107, 07:30 pm, 09:30 pm, R,0
HELD 107, 07:30 pm, 09:30 pm, T,0
BLOC 126, 11:30 am, 12:20 pm, M,35
BLOC 126, 11:30 am, 12:20 pm, W,35
BLOC 122, 12:40 pm, 01:30 pm, M,30
BLOC 122, 12:45 pm, 02:00 pm, TR,30
BLOC 122, 12:40 pm, 01:30 pm, W,30
BLOC 126, 01:50 pm, 02:40 pm, M,35
BLOC 126, 01:50 pm, 02:40 pm, W,35
HELD 111, 11:10 am, 12:25 pm, TR,0
HELD 111, 08:00 am, 08:50 am, W,0
HELD 111, 08:00 am, 08:50 am, F,0
HELD 111, 07:30 pm, 09:30 pm, R,0
HELD 111, 07:30 pm, 09:30 pm, T,0
HELD 111, 09:10 am, 10:00 am, W,0
HELD 111, 09:10 am, 10:00 am, F,0
HELD 111, 11:30 am, 12:20 pm, W,0
HELD 111, 11:30 am, 12:20 pm, F,0
HELD 113, 12:40 pm, 01:30 pm, MWF,0
BLOC 133, 09:10 am, 10:00 am, M,0
BLOC 133, 03:55 pm, 05:10 pm, TR,0
BLOC 133, 09:10 am, 10:00 am, W,0
BLOC 133, 07:30 pm, 09:30 pm, R,0
BLOC 133, 07:30 pm, 09:30 pm, T,0
BLOC 133, 10:20 am, 11:10 am, M,0
BLOC 133, 10:20 am, 11:10 am, W,0
BLOC 133, 11:30 am, 12:20 pm, M,0
BLOC 133, 11:30 am, 12:20 pm, W,0
HELD 105, 10:20 am, 11:10 am, MWF,0
HELD 105, 09:35 am, 10:25 am, T,0
HELD 105, 09:35 am, 10:25 am, R,0
HELD 105, 11:10 am, 12:00 pm, T,0
HELD 105, 11:10 am, 12:00 pm, R,0
BLOC 133, 12:40 pm, 01:30 pm, M,35
BLOC 133, 09:35 am, 10:50 am, TR,35
BLOC 133, 12:40 pm, 01:30 pm, W,35
BLOC 133, 07:30 pm, 09:30 pm, R,35
BLOC 133, 07:30 pm, 09:30 pm, T,35
BLOC 133, 01:50 pm, 02:40 pm, M,30
BLOC 133, 09:35 am, 10:50 am, TR,30
BLOC 133, 01:50 pm, 02:40 pm, W,30
BLOC 133, 07:30 pm, 09:30 pm, R,30
BLOC 133, 07:30 pm, 09:30 pm, T,30
BLOC 133, 03:00 pm, 03:50 pm, M,35
BLOC 133, 03:00 pm, 03:50 pm, W,35
HELD 107, 01:50 pm, 02:40 pm, MWF,0
SCTS 216, 12:40 pm, 01:30 pm, M,20
SCTS 216, 09:35 am, 10:50 am, TR,20
SCTS 216, 12:40 pm, 01:30 pm, W,20
SCTS 216, 07:30 pm, 09:30 pm, R,20
SCTS 216, 07:30 pm, 09:30 pm, T,20
THOM 009C, 01:50 pm, 02:40 pm, M,20
THOM 009C, 09:35 am, 10:50 am, TR,20
THOM 009C, 01:50 pm, 02:40 pm, W,20
THOM 009C, 07:30 pm, 09:30 pm, R,20
THOM 009C, 07:30 pm, 09:30 pm, T,20
HELD 111, 10:20 am, 11:10 am, MWF,0
HELD 111, 02:20 pm, 03:10 pm, T,0
HELD 111, 02:20 pm, 03:10 pm, R,0
HELD 111, 03:55 pm, 04:45 pm, T,0
HELD 111, 03:55 pm, 04:45 pm, R,0
HELD 111, 05:30 pm, 06:20 pm, T,0
HELD 111, 05:30 pm, 06:20 pm, R,0
BLOC 169, 09:10 am, 10:00 am, MWF,0
BLOC 169, 11:10 am, 12:00 pm, T,0
HELD 111, 12:40 pm, 01:30 pm, MWF,30
HELD 111, 08:00 am, 08:50 am, T,30
HELD 111, 08:00 am, 08:50 am, R,30
HELD 111, 07:30 pm, 09:30 pm, R,30
HELD 111, 07:30 pm, 09:30 pm, T,30
HELD 111, 12:40 pm, 01:30 pm, MWF,0
HELD 111, 09:35 am, 10:25 am, T,0
HELD 111, 09:35 am, 10:25 am, R,0
HELD 111, 11:10 am, 12:00 pm, T,0
BLOC 169, 10:20 am, 11:10 am, MWF,0
HELD 111, 11:30 am, 12:20 pm, MWF,26
HELD 111, 08:00 am, 08:50 am, T,26
HELD 111, 08:00 am, 08:50 am, R,26
HELD 111, 07:30 pm, 09:30 pm, R,26
HELD 111, 07:30 pm, 09:30 pm, T,26
HELD 111, 11:30 am, 12:20 pm, MWF,0
CVE 223, 09:10 am, 10:00 am, M,35
CVE 223, 11:10 am, 12:25 pm, TR,35
CVE 223, 09:10 am, 10:00 am, F,35
CVE 223, 07:30 pm, 09:30 pm, R,35
CVE 223, 07:30 pm, 09:30 pm, T,35
CVE 222, 10:20 am, 11:10 am, M,35
CVE 222, 11:10 am, 12:25 pm, TR,35
CVE 222, 10:20 am, 11:10 am, F,35
CVE 222, 07:30 pm, 09:30 pm, R,35
CVE 222, 07:30 pm, 09:30 pm, T,35
CVE 223, 11:30 am, 12:20 pm, M,25
CVE 223, 11:10 am, 12:25 pm, TR,25
CVE 223, 11:30 am, 12:20 pm, F,25
CVE 223, 05:30 pm, 07:30 pm, R,25
CVE 223, 05:30 pm, 07:30 pm, T,25
CVE 222, 09:10 am, 10:00 am, M,36
CVE 222, 12:45 pm, 02:00 pm, TR,36
CVE 222, 09:10 am, 10:00 am, F,36
CVE 222, 07:30 pm, 09:30 pm, R,36
CVE 222, 07:30 pm, 09:30 pm, T,36
BLOC 110, 10:20 am, 11:10 am, M,24
BLOC 110, 12:45 pm, 02:00 pm, TR,24
BLOC 110, 10:20 am, 11:10 am, F,24
BLOC 110, 07:30 pm, 09:30 pm, R,24
BLOC 110, 07:30 pm, 09:30 pm, T,24
CVE 222, 11:30 am, 12:20 pm, M,24
CVE 222, 12:45 pm, 02:00 pm, TR,24
CVE 222, 11:30 am, 12:20 pm, F,24
CVE 222, 07:30 pm, 09:30 pm, R,24
CVE 222, 07:30 pm, 09:30 pm, T,24
BLOC 117, 03:00 pm, 03:50 pm, M,40
BLOC 117, 02:20 pm, 03:35 pm, TR,40
BLOC 117, 03:00 pm, 03:50 pm, W,40
BLOC 117, 07:30 pm, 09:30 pm, R,40
BLOC 117, 07:30 pm, 09:30 pm, T,40
CVE 134, 04:10 pm, 05:00 pm, M,20
CVE 134, 02:20 pm, 03:35 pm, TR,20
CVE 134, 04:10 pm, 05:00 pm, W,20
CVE 134, 07:30 pm, 09:30 pm, R,20
CVE 134, 07:30 pm, 09:30 pm, T,20
BLOC 169, 05:45 pm, 06:35 pm, M,40
BLOC 169, 02:20 pm, 03:35 pm, TR,40
BLOC 169, 05:45 pm, 06:25 pm, W,40
BLOC 169, 07:30 pm, 09:30 pm, R,40
BLOC 169, 07:30 pm, 09:30 pm, T,40
HELD 105, 03:55 pm, 05:10 pm, TR,0
HELD 113, 03:55 pm, 05:10 pm, TR,0
HELD 105, 11:10 am, 12:25 pm, TR,0
RICH 114, 12:40 pm, 01:30 pm, MWF,60
HELD 113, 11:10 am, 12:25 pm, TR,100
BLOC 166, 03:00 pm, 03:50 pm, MWF,0
HELD 111, 01:50 pm, 02:40 pm, MWF,60
RICH 114, 09:35 am, 10:50 am, TR,93
RICH 114, 11:10 am, 12:25 pm, TR,95
RICH 114, 12:45 pm, 02:00 pm, TR,95
RICH 114, 02:20 pm, 03:35 pm, TR,112
BLOC 150, 05:45 pm, 07:45 pm, M,77
BLOC 150, 05:30 pm, 07:30 pm, T,77
BLOC 202, 05:45 pm, 07:45 pm, M,40
BLOC 202, 05:30 pm, 07:30 pm, T,50
BLOC 148, 09:10 am, 10:00 am, MWF,20
BLOC 148, 08:00 am, 08:50 am, T,20
BLOC 160, 11:30 am, 12:20 pm, MWF,20
BLOC 160, 03:55 pm, 04:45 pm, T,20
BLOC 164, 02:20 pm, 03:35 pm, TR,30
BLOC 164, 11:30 am, 12:20 pm, W,30
BLOC 164, 10:20 am, 11:10 am, MWF,30
BLOC 164, 03:55 pm, 04:45 pm, T,30
PETR 113, 11:10 am, 12:25 pm, TR,24
PETR 113, 03:00 pm, 03:50 pm, W,24
BLOC 164, 12:45 pm, 02:00 pm, TR,24
BLOC 164, 04:10 pm, 05:00 pm, W,24
BLOC 164, 01:50 pm, 02:40 pm, MWF,30
BLOC 164, 09:35 am, 10:25 am, T,30
BLOC 164, 08:00 am, 09:15 am, TR,30
BLOC 164, 12:40 pm, 01:30 pm, W,30
BLOC 164, 09:35 am, 10:50 am, TR,30
BLOC 164, 01:50 pm, 02:40 pm, W,30
CHEM 2122, 11:10 am, 12:25 pm, TR,20
CHEM 2122, 01:50 pm, 02:40 pm, W,20
BLOC 161, 10:20 am, 11:10 am, MWF,35
BLOC 161, 12:45 pm, 01:35 pm, T,35
BLOC 121, 04:10 pm, 05:25 pm, MW,20
BLOC 148, 09:35 am, 10:50 am, TR,20
BLOC 121, 05:45 pm, 07:00 pm, MW,20
BLOC 148, 12:40 pm, 01:30 pm, MWF,20
BLOC 148, 11:10 am, 12:25 pm, TR,20
BLOC 148, 12:45 pm, 02:00 pm, TR,20
BLOC 148, 02:20 pm, 03:35 pm, TR,20
BLOC 163, 12:45 pm, 02:00 pm, TR,40
BLOC 163, 04:10 pm, 05:00 pm, W,40
BLOC 161, 11:30 am, 12:20 pm, MWF,40
BLOC 161, 09:35 am, 10:25 am, R,40
CVE 007, 10:20 am, 11:10 am, MWF,40
CVE 007, 03:55 pm, 04:45 pm, T,40
BLOC 161, 01:50 pm, 02:40 pm, MWF,35
BLOC 161, 11:10 am, 12:00 pm, R,35
HELD 107, 08:00 am, 08:50 am, MWF,90
HELD 109, 09:10 am, 10:00 am, MWF,90
HELD 111, 08:00 am, 09:15 am, TR,35
HELD 109, 12:40 pm, 01:30 pm, MWF,90
BLOC 169, 08:00 am, 09:15 am, TR,90
BLOC 169, 09:35 am, 10:50 am, TR,90
HELD 109, 11:10 am, 12:25 pm, TR,90
HELD 109, 12:45 pm, 02:00 pm, TR,90
HELD 109, 02:20 pm, 03:35 pm, TR,90
BLOC 169, 03:55 pm, 05:10 pm, TR,85
HELD 107, 09:35 am, 10:50 am, TR,85
HELD 107, 11:10 am, 12:25 pm, TR,85
HELD 107, 09:10 am, 10:00 am, MWF,0
HELD 107, 10:20 am, 11:10 am, MWF,90
HELD 107, 11:30 am, 12:20 pm, MWF,90
HELD 109, 09:35 am, 10:50 am, TR,85
HELD 109, 10:20 am, 11:10 am, MWF,90
HELD 109, 01:50 pm, 02:40 pm, MWF,0
HELD 109, 11:30 am, 12:20 pm, MWF,90
BLOC 166, 04:10 pm, 05:25 pm, MW,85
BLOC 166, 05:45 pm, 07:00 pm, MW,90
RICH 114, 03:00 pm, 04:15 pm, MW,0
RICH 114, 03:55 pm, 04:45 pm, T,0
RICH 114, 03:55 pm, 04:45 pm, R,0
BLOC 148, 05:30 pm, 06:45 pm, M,7
BLOC 148, 04:00 pm, 05:25 pm, T,0
BLOC 163, 02:20 pm, 03:35 pm, TR,10
BLOC 149, 08:00 am, 09:15 am, TR,30
ENPH 216, 09:35 am, 10:50 am, TR,0
BLOC 149, 11:10 am, 12:25 pm, TR,30
BLOC 117, 12:45 pm, 02:00 pm, TR,40
BLOC 161, 04:10 pm, 05:25 pm, MW,40
BLOC 161, 05:45 pm, 07:00 pm, MW,40
BLOC 163, 02:20 pm, 03:35 pm, TR,30
BLOC 457, 08:00 am, 09:15 am, TR,40
PEAP 137, 11:10 am, 12:25 pm, TR,0
BLOC 163, 12:40 pm, 01:30 pm, MWF,30
BLOC 122, 11:10 am, 12:25 pm, TR,20
BLOC 122, 09:35 am, 10:50 am, TR,20
BLOC 128, 08:00 am, 09:15 am, TR,50
BLOC 128, 09:10 am, 10:00 am, MWF,50
BLOC 128, 10:20 am, 11:10 am, MWF,50
BLOC 128, 11:30 am, 12:20 pm, MWF,50
BLOC 128, 12:40 pm, 01:30 pm, MWF,50
BLOC 128, 01:50 pm, 02:40 pm, MWF,50
BLOC 128, 04:10 pm, 05:25 pm, MW,50
BLOC 128, 09:35 am, 10:50 am, T,50
BLOC 128, 09:35 am, 10:50 am, R,50
BLOC 128, 11:10 am, 12:25 pm, T,30
BLOC 128, 11:10 am, 12:25 pm, R,30
BLOC 128, 12:45 pm, 02:00 pm, T,50
BLOC 128, 12:45 pm, 02:00 pm, R,50
BLOC 128, 02:20 pm, 03:35 pm, T,50
BLOC 128, 02:20 pm, 03:35 pm, R,50
BLOC 128, 03:55 pm, 05:10 pm, T,50
BLOC 128, 03:55 pm, 05:10 pm, R,50
BLOC 133, 09:35 am, 10:50 am, TR,50
BLOC 133, 11:10 am, 12:25 pm, TR,50
BLOC 133, 12:45 pm, 02:00 pm, T,50
BLOC 133, 12:45 pm, 02:00 pm, R,50
BLOC 133, 02:20 pm, 03:35 pm, TR,50
BLOC 163, 11:10 am, 12:25 pm, TR,45
BLOC 163, 03:55 pm, 05:10 pm, TR,45
CVE 203, 12:45 pm, 02:00 pm, TR,35
BLOC 149, 09:35 am, 10:50 am, TR,35
BLOC 163, 09:10 am, 10:00 am, MWF,35
BLOC 121, 11:10 am, 12:25 pm, TR,20
BLOC 163, 10:20 am, 11:10 am, MWF,40
ARCB 209, 02:20 pm, 03:35 pm, TR,10
BLOC 160, 11:10 am, 12:25 pm, TR,40
BLOC 161, 12:45 pm, 02:00 pm, TR,40
BLOC 121, 12:45 pm, 02:00 pm, TR,35
BLOC 117, 08:00 am, 09:15 am, TR,50
BLOC 117, 09:35 am, 10:50 am, TR,50
BLOC 149, 04:10 pm, 05:25 pm, MW,49
BLOC 121, 03:55 pm, 05:10 pm, TR,35
RICH 114, 03:55 pm, 05:10 pm, TR,50
BLOC 149, 06:15 pm, 09:00 pm, T,20
BLOC 160, 06:15 pm, 09:00 pm, M,40
HECC 104, 09:35 am, 10:50 am, TR,34
EDCT 717, 02:20 pm, 03:35 pm, TR,20
EDCT 717, 02:20 pm, 03:35 pm, TR,0
BLOC 121, 09:35 am, 10:50 am, TR,20
BLOC 163, 08:00 am, 09:15 am, TR,20
BLOC 117, 11:10 am, 12:25 pm, TR,40
BLOC 163, 09:35 am, 10:50 am, TR,40
BLOC 160, 09:35 am, 10:50 am, TR,10
BLOC 160, 09:35 am, 10:50 am, TR,15
BLOC 117, 11:30 am, 12:20 pm, MWF,25
BLOC 624, 11:10 am, 12:25 pm, TR,20
BLOC 161, 11:10 am, 12:25 pm, TR,20
BLOC 121, 08:00 am, 09:15 am, TR,20
BLOC 121, 02:20 pm, 03:35 pm, TR,30
BLOC 160, 12:45 pm, 02:00 pm, TR,20
BLOC 160, 08:00 am, 08:50 am, W,20
BLOC 148, 10:20 am, 11:10 am, MWF,30
BLOC 122, 11:30 am, 12:20 pm, MWF,15
BLOC 164, 12:40 pm, 01:30 pm, MWF,10
BLOC 164, 12:40 pm, 01:30 pm, MWF,15
BLOC 161, 09:10 am, 10:00 am, MWF,40
EDCT 503, 12:45 pm, 02:00 pm, TR,20
BLOC 149, 12:45 pm, 02:00 pm, TR,50
BLOC 117, 02:20 pm, 03:35 pm, TR,50
BLOC 150, 04:10 pm, 05:25 pm, MW,50
HELD 111, 04:10 pm, 05:25 pm, MW,0
BLOC 202, 04:10 pm, 05:25 pm, MW,10
BLOC 161, 08:00 am, 09:15 am, TR,40
BLOC 149, 03:55 pm, 05:10 pm, TR,45
BLOC 160, 02:20 pm, 03:35 pm, TR,35
BLOC 624, 02:20 pm, 03:35 pm, TR,15
BLOC 161, 05:30 pm, 06:45 pm, TR,23
BLOC 160, 08:00 am, 09:15 am, TR,24
BLOC 160, 12:40 pm, 01:30 pm, W,24
EDCT 503, 09:35 am, 10:50 am, TR,20
EDCT 503, 01:50 pm, 02:40 pm, W,20
BLOC 164, 11:10 am, 12:25 pm, TR,25
BLOC 164, 04:10 pm, 05:25 pm, MW,20
BLOC 160, 01:50 pm, 02:40 pm, MWF,25
BLOC 121, 12:40 pm, 01:30 pm, MWF,20
BLOC 160, 12:40 pm, 01:30 pm, MWF,25
BLOC 148, 11:30 am, 12:20 pm, MWF,20
BLOC 161, 02:20 pm, 03:35 pm, TR,20
CVE 136, 11:10 am, 12:25 pm, TR,25
BLOC 121, 10:20 am, 11:10 am, MWF,25
CVE 007, 02:20 pm, 03:35 pm, TR,20
BLOC 160, 10:20 am, 11:10 am, MWF,20
BLOC 121, 09:10 am, 10:00 am, MWF,20
BLOC 117, 04:00 pm, 04:50 pm, MTR,0
ENPH 324, 08:00 am, 08:50 am, MWF,40
ENPH 324, 09:35 am, 10:50 am, TR,40
ENPH 324, 09:10 am, 10:00 am, MWF,40
ENPH 324, 11:10 am, 12:25 pm, TR,40
ENPH 324, 11:30 am, 12:20 pm, MWF,40
RICH 114, 08:00 am, 08:50 am, MWF,76
HELD 105, 08:00 am, 09:15 am, TR,84
SCTS 208, 07:05 pm, 08:20 pm, TR,100
HECC 100, 03:00 pm, 03:50 pm, MWF,80
RICH 114, 05:45 pm, 07:00 pm, MW,80
ARCC 207, 11:30 am, 12:20 pm, MWF,50
EABA 108, 12:40 pm, 01:30 pm, MWF,98
HECC 200, 01:50 pm, 02:40 pm, MWF,85
ETB 1020, 02:20 pm, 03:35 pm, TR,38
HELD 111, 03:00 pm, 03:50 pm, MWF,38
BLOC 149, 08:00 am, 08:50 am, MWF,28
FRAN 102, 11:10 am, 12:25 pm, TR,38
FRAN 102, 09:10 am, 10:00 am, MWF,38
FRAN 102, 03:55 pm, 05:10 pm, TR,28
ENPH 202, 09:10 am, 10:00 am, MW,80
ENPH 202, 04:10 pm, 06:00 pm, M,80
ARCC 105, 10:20 am, 11:10 am, MW,80
ARCC 105, 05:30 pm, 07:20 pm, R,80
ENPH 202, 02:20 pm, 03:10 pm, TR,80
ENPH 202, 04:10 pm, 06:00 pm, W,80
ENPH 202, 03:00 pm, 03:50 pm, MW,80
ENPH 202, 01:50 pm, 03:40 pm, F,80
ENPH 212, 09:10 am, 10:00 am, MW,12
ENPH 212, 03:00 pm, 05:50 pm, M,12
SCTS 208, 08:00 am, 08:50 am, MW,20
SCTS 208, 11:10 am, 02:00 pm, R,20
SCTS 208, 08:10 am, 11:00 am, F,20
SCTS 208, 10:20 am, 01:10 pm, M,20
SCTS 208, 08:00 am, 10:50 am, R,20
SCTS 208, 08:00 am, 08:50 am, MW,0
SCTS 208, 02:20 pm, 05:10 pm, R,0
HELD 105, 01:50 pm, 02:40 pm, MWF,80
ETB 1034, 05:45 pm, 07:00 pm, MW,0
BLOC 169, 05:30 pm, 06:45 pm, TR,100
ENPH 202, 03:55 pm, 05:10 pm, TR,80
ENPH 202, 10:20 am, 11:10 am, MWF,80
SCTS 208, 08:00 am, 09:15 am, TR,100
OM 103, 08:00 am, 08:50 am, MWF,55
ENPH 202, 05:30 pm, 06:45 pm, TR,90
ENPH 212, 09:35 am, 10:50 am, TR,58
CHEN 108, 08:00 am, 09:15 am, TR,58
ENPH 303, 01:50 pm, 04:40 pm, M,15
ENPH 303, 11:10 am, 02:00 pm, T,15
ENPH 303, 02:20 pm, 05:10 pm, T,15
ENPH 303, 01:50 pm, 04:40 pm, W,15
ENPH 303, 11:10 am, 02:00 pm, R,15
ENPH 303, 02:20 pm, 05:10 pm, R,15
ENPH 303, 09:10 am, 12:00 pm, M,15
ENPH 303, 09:10 am, 12:00 pm, W,15
ENPH 303, 09:10 am, 12:00 pm, F,15
ENPH 303, 08:00 am, 10:50 am, T,18
ENPH 303, 08:00 am, 10:50 am, R,18
ENPH 303, 05:30 pm, 08:20 pm, W,18
ENPH 202, 11:30 am, 12:20 pm, MWF,90
ENPH 202, 09:35 am, 10:50 am, TR,90
ETB 1034, 04:10 pm, 05:25 pm, MW,59
ARCC 207, 10:20 am, 11:10 am, MWF,60
ETB 1020, 08:00 am, 08:50 am, MWF,72
CHEN 104, 09:10 am, 10:00 am, MWF,52
ENPH 307, 01:50 pm, 04:40 pm, M,18
ENPH 307, 11:10 am, 02:00 pm, T,18
ENPH 307, 02:20 pm, 05:10 pm, T,18
ENPH 307, 01:50 pm, 04:40 pm, W,18
ENPH 307, 02:20 pm, 05:10 pm, R,18
ENPH 307, 11:10 am, 02:00 pm, R,18
ENPH 307, 11:20 am, 02:10 pm, F,18
ENPH 307, 02:30 pm, 05:20 pm, F,18
ENPH 307, 09:10 am, 12:00 pm, W,18
ENPH 212, 12:40 pm, 01:30 pm, MWF,60
ENPH 212, 05:45 pm, 07:35 pm, W,60
ENPH 212, 06:00 pm, 08:00 pm, R,60
ENPH 202, 08:00 am, 09:15 am, TR,90
ENPH 202, 05:30 pm, 07:20 pm, T,90
ENPH 202, 06:00 pm, 08:00 pm, R,90
CHEN 104, 10:20 am, 11:10 am, MWF,60
CHEN 104, 05:45 pm, 07:35 pm, M,60
CHEN 104, 06:00 pm, 08:00 pm, R,60
CHEN 104, 12:40 pm, 01:30 pm, MW,18
CHEN 104, 01:50 pm, 04:40 pm, M,18
CHEN 104, 11:10 am, 02:00 pm, T,18
CHEN 104, 02:20 pm, 05:10 pm, T,18
THOM 107A, 11:30 am, 12:20 pm, MW,18
THOM 107A, 01:50 pm, 04:40 pm, W,18
THOM 107A, 08:00 am, 10:50 am, R,18
THOM 107A, 02:20 pm, 05:10 pm, R,18
SCTS 208, 05:45 pm, 06:45 pm, M,80
SCTS 208, 12:45 pm, 02:00 pm, TR,80
ENPH 204, 11:10 am, 12:25 pm, TR,50
ENPH 204, 05:30 pm, 06:30 pm, T,50
THOM 009C, 06:00 pm, 06:50 pm, W,18
THOM 009C, 09:10 am, 10:00 am, F,18
ENPH 205, 06:00 pm, 06:50 pm, W,18
ENPH 205, 09:10 am, 10:00 am, F,18
ENPH 204, 06:00 pm, 06:50 pm, W,18
ENPH 204, 09:10 am, 10:00 am, F,18
ENPH 206, 06:00 pm, 06:50 pm, W,18
ENPH 206, 09:10 am, 10:00 am, F,18
ENPH 216, 06:00 pm, 06:50 pm, W,18
ENPH 216, 09:10 am, 10:00 am, F,18
BLOC 110, 06:00 pm, 06:50 pm, W,18
BLOC 110, 09:10 am, 10:00 am, F,18
BLOC 148, 06:00 pm, 06:50 pm, W,18
BLOC 148, 09:10 am, 10:00 am, F,18
EDCT 717, 06:00 pm, 06:50 pm, W,18
EDCT 717, 09:10 am, 10:00 am, F,18
LAAH 301, 06:00 pm, 06:50 pm, W,0
LAAH 301, 09:10 am, 10:00 am, F,0
ENPH 202, 11:10 am, 12:25 pm, TR,17
ENPH 202, 03:00 pm, 05:50 pm, W,17
ENPH 212, 11:10 am, 12:25 pm, TR,0
ENPH 212, 03:55 pm, 06:45 pm, T,0
ENPH 202, 11:10 am, 12:25 pm, TR,15
ENPH 202, 03:55 pm, 06:45 pm, R,15
ENPH 202, 03:00 pm, 05:50 pm, W,15
ENPH 212, 11:10 am, 12:25 pm, TR,20
ENPH 212, 03:55 pm, 06:45 pm, T,20
ENPH 212, 03:55 pm, 06:45 pm, R,20
ENPH 205, 03:00 pm, 05:50 pm, M,18
ENPH 205, 11:10 am, 12:25 pm, TR,18
ENPH 204, 03:00 pm, 05:50 pm, M,18
ENPH 204, 11:10 am, 12:25 pm, TR,18
CHEN 104, 11:10 am, 12:25 pm, TR,18
CHEN 104, 03:55 pm, 06:45 pm, T,18
CHEN 108, 11:10 am, 12:25 pm, TR,18
CHEN 108, 03:00 pm, 05:50 pm, W,18
CHEN 108, 03:55 pm, 06:45 pm, R,18
CHEN 108, 01:50 pm, 02:40 pm, MW,15
CHEN 108, 03:55 pm, 06:45 pm, T,15
CHEN 108, 03:00 pm, 05:50 pm, W,15
CHEN 108, 03:55 pm, 06:45 pm, R,15
ENPH 202, 01:50 pm, 02:40 pm, MW,20
ENPH 202, 03:00 pm, 05:50 pm, W,20
ENPH 202, 03:55 pm, 06:45 pm, R,20
ENPH 202, 03:00 pm, 05:50 pm, M,20
ENPH 202, 03:55 pm, 06:45 pm, T,20
ENPH 204, 11:30 am, 12:20 pm, MWF,20
ENPH 212, 12:45 pm, 02:00 pm, TR,56
ENPH 212, 08:00 am, 08:50 am, MWF,56
ENPH 205, 09:35 am, 10:50 am, TR,35
ARCC 111, 10:20 am, 11:10 am, MWF,30
CHEM 2122, 08:00 am, 08:50 am, MWF,30
ENPH 206, 12:40 pm, 01:30 pm, MW,15
ENPH 206, 12:40 pm, 03:30 pm, F,15
ENPH 204, 08:00 am, 08:50 am, MWF,20
CHEN 102, 09:35 am, 10:50 am, TR,65
ETB 5039, 09:10 am, 10:00 am, MWF,30
ENPH 205, 08:00 am, 08:50 am, MWF,40
ENPH 324, 08:00 am, 09:15 am, TR,30
ENPH 324, 10:20 am, 11:10 am, MWF,30
ENPH 204, 12:40 pm, 01:30 pm, MWF,40
ENPH 204, 10:20 am, 11:10 am, MWF,20
ENPH 206, 09:35 am, 10:50 am, TR,20
ENPH 212, 10:20 am, 11:10 am, MWF,56
RICH 114, 08:00 am, 09:15 am, TR,80
ENPH 205, 10:20 am, 11:10 am, MWF,40
ENPH 202, 08:00 am, 08:50 am, MWF,0
ENPH 212, 11:30 am, 12:20 pm, MWF,30
ENPH 403, 01:50 pm, 04:40 pm, M,15
ENPH 403, 02:20 pm, 05:10 pm, T,15
ENPH 403, 01:50 pm, 04:40 pm, W,15
ENPH 403, 11:10 am, 02:00 pm, R,15
ENPH 403, 02:20 pm, 05:10 pm, R,15
ENPH 403, 09:10 am, 12:00 pm, F,15
ENPH 403, 09:10 am, 12:00 pm, W,15
ENPH 403, 11:10 am, 02:00 pm, T,15
ENPH 204, 09:10 am, 10:00 am, MWF,20
ENPH 205, 12:40 pm, 01:30 pm, MWF,40
CHEM 255, 11:30 am, 12:20 pm, MWF,60
ENPH 202, 12:40 pm, 01:30 pm, MWF,80
ENPH 206, 10:20 am, 11:10 am, MWF,0
SCTS 215, 11:30 am, 12:20 pm, MWF,5
ENPH 205, 12:45 pm, 02:00 pm, TR,15
ENPH 212, 01:50 pm, 02:40 pm, MWF,30
ENPH 205, 08:00 am, 09:15 am, TR,30
ENPH 206, 11:10 am, 12:25 pm, TR,30
ENPH 206, 12:45 pm, 02:00 pm, TR,30
ENPH 204, 02:20 pm, 03:35 pm, TR,30
ENPH 216, 08:00 am, 08:50 am, MWF,30
ENPH 204, 09:35 am, 10:50 am, TR,30
ENPH 206, 02:20 pm, 03:35 pm, TR,20
ENPH 204, 12:45 pm, 02:00 pm, TR,30
ENPH 212, 03:55 pm, 05:10 pm, TR,30
ENPH 216, 08:00 am, 09:15 am, TR,30
PETR 104, 03:00 pm, 03:50 pm, MWF,30
ENPH 206, 09:10 am, 10:00 am, MWF,30
ENPH 324, 08:00 am, 09:15 am, TR,10
ENPH 324, 10:20 am, 11:10 am, MWF,10
ENPH 205, 11:30 am, 12:20 pm, MWF,30
